QueryText,KccAns,Language
paddy fertilizer recommendations,"recommended to apply last ploughing 50 kgs dap,15 kgs urea and 10 kgs potash in 10-15 days,in tillering stage 15 kgs urea and in milky stage 15 kgs potash",en
paddy false grain formation,paddy false grain formation : any pesticides can be sprayed before 9 morning and after 1 o clock,en
weedcontrol in paddy,recommended to spray pretilachlor (rifit ) 500 ml per acre,en
paddy panicle mite & iron deficiency,"recommended to spray  profenophos 400 ml / acre    &
recommended to spray ferus sulphate 20 gm + lemon salt 2gm / lit of water",en
weed management in paddy @ 21 days,"recommended to spray 2,4-dsodium salt 500 grams/acre",en
rice stemroot rot,rice stemroot rot : recommended to spray carbendazim 1 gram per litre water,en
paddy stem borwer,recommended to spray  carbofuran 3 g 10 kgs/acre,en
mole cricket and leaf eating catterpiller damage in paddy,recommended to spray chloropyriphas 500 milli/acre,en
paddy fertilizer useand availability,paddy fertilizer useand availability recommeded   zn20kg /acre,en
weed management in paddy @ 8-10 days,recommended to spray sadhi 100 grams/acre,en
yellow stemborer control,recommended to spray chloripyriphos 500 ml/acre,en
leaf eating catterpiller danmage in paddy,recommendedtro spray chloropyriphas 500 milli/acre,en
paddy dipping of root seedlings,recommended to spray metalaxyl  200 grams per acre,en
paddy zinc   dosesage,recommended to apply zinc sulphate 10 kg/acre,en
paddy gram caterpillar management,recommended to spray monocrotophos  320 ml /200 litres of water /acre,en
paddy leaf blast damage,recommended to spray merger 400 gram / acre,en
paddy  fertilizer availability,paddy  fertilizer availability  recommended  50urea 25kg potash,en
rice panicle mite,rice panicle mite: recommended to spray dicofol 1 litre/acre,en
weedicide for paddy,recommended to spray pyrazosulfuran ethyl  80-100 grams per acre,en
paddy weedy management,paddy weedy management : recommended to spray cyhalopop p butyl 250 milli litre per acre,en
leaf eating catterpiller damage in paddy,recommended to spray chloropyriphas 500 milli/acre,en
sheath blight in cotton,recommended to spray hexaconazole 400 ml per acre,en
paddy leaf hopper management,recommended to use carbofuran 3 g 5 cent  nursery /800 gr/acre,en
stem borer control in paddy,"recommended to spray carataphydrochloride(keldan, raadan, padan) 8-10 kg per acre",en
weed management in paddy @ 3-5 days,recommended to spray sofate 800 milli/acre,en
yellow stem borer management,yellow stem borer management : recommended to apply  phorate  10g granules  5 kg per acre,en
paddy cut worm,recommended to spray chloripyriphos 500 ml/acre,en
paddy root weevil management,recommended to apply carbofuran 3 g  granules  8-10 kg /acre,en
paddy spodoptera management,recommended for spray profinophos 400 ml/ acre,en
paddy yellowing of leaf,recommended to spray carbendazim 200 grams per acre,en
paddy blight management,recommended to spray carbendazim 200 grams per acre,en
paddy 20 days weed mangement,paddy 20 days weed mangement : recommended to spray bispyriboc sodium 250 milli litre per acre,en
weed control at 20 days,weed control at 20 days :recommended to spray cyhalopop-p- butyl 250 ml per  acre,en
paddy case worm management,recommended to spray chlorpyrifos 500 ml / acre in 200 liter water,en
paddy leaf spot damage,recommended to spray merjer 400 gram/acre,en
paddy weed mangement,recommended to spray bispyribac sodium (nominee gold)  100 ml per acre,en
paddy weed managemrnt,recommended to spray butachlor   one litre per acre,en
paddy nursery green leaf hopper management,recommended to spray phoslone  400 ml per acre,en
paddy panical mite,recommended for spray profenophos 400 ml / acre in 200 liter water,en
paddy pre emergence weed mangement,recommended to spray pyrazosulfuran ethyl  80-100 grams per acre,en
weed maangemet for gunta karru akku,recommended to apply almix,en
bacterial leaf blight management,bacterial leaf blight management : recommended to spray tricyclazol  120 gm /200 litres of water / acre,en
rice weed management,rice weed management : recommended to spray pretilachlore  500 milli litre in 20 kilogram of soil,en
paddy stem borer and leaf hopper management,recommended to spray chlorantriniprolu  40-60 ml/acre and spray acephate 300 gr/acre in  200 lt water,en
rice hispa damage,recommended to spray lamda sahalothrin 400 ml /200 liters of water / acre,en
false smut  in paddy,recommended to spray carbendazim   200  grams/  200 liters of water /acre,en
paddy bron spot management,"recommended to spray hexaconazole(contaf, anvil)  400 ml per acre",en
sheeth blight in paddy,recommended to spray carbandazim 250 grams/acre,en
management of mite in paddy,recommended to spray dichofal 5 milliliters per liter water,en
brown plant leafhopper: in paddy,suggested to spray acephate @ 1.5g/l or thiomethoxam @ 0.2 g/l or buprofegin @ 1.5 ml/l of water,en
brown plant leafhopper in paddy,suggested to spray acephate @ 1.5g/l or thiomethoxam @ 0.2 g/l or buprofegin @ 1.5 ml/l of water,en
brown plant hopper control in paddy,recommended to spray acephate 300 grams/ 200 liters of water / acre,en
management of bph,recommended to spray dinitopuron 80 grams per acre,en
about the paddy stemborer management,recommended to spray carataphydrochloride 400 grams  per acre,en
paddy whoral maggote management recommended,paddy whoral maggote management recommended  phasolone 600ml/acre,en
paddy alge management,recommended to apply  cuppor sulphate 1kg/acre,en
case worm management,case worm management : recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
management of ricehispa,recommended to spray monochrotopas 400 ml per acre,en
yellow stem borer in cotton,profenophos 400 / acre in 200 liter water,en
about he fertilizer management in paddy puddled field,recommended to apply 150 kg single super phosphate and 35 kg murate of potash and 20 kgzinc sulphate based on the soil fertility,en
management of paddy stemborer,recommended to apply carbofuran 3 g  granules  8-10 kg /acre,en
weed management in rice fallow land,recommended to spray glyposate @ 2 litres per acre,en
weed management in paddy @v 20 days,recommended to spray namini gold 100 grams/acre,en
paddy 50 days weed management,paddy 50 days weed management : no weedicide should be sprayed,en
weed management in paddy nursery @ 15 days,recommended to spray klintcher 1.5 milli/liter,en
paddy fertilizer damage,recommended to apply 20-20-0-13 50 kg/acre + potash 10-15 kg/acre,en
trips control in paddy,"recommended to spray dicofal(kelthane, mite, hillfol) 1000 ml per acre",en
proper growth in paddy nursery,advised to apply potassium nitrate (13-0-45) @ 1 kg per acre,en
blast damage in paddy,recommended to spray carbandazim 200 grams/acre,en
root rot damage in paddy,recommended to spray carbandazim 200 grams/acre,en
rice stem rot management,rice stem rot management : recommended to spray  hexaconazole   400 ml /200 litres of water / acre,en
paddy leaf roller management,recommended to spray azadirhachtin   1 liter /200 litres of water /acre,en
weed management in paddy @ 30 days,recommended not to spray any weedicides,en
paddy weed management direct seeded rice,recommended to spray pretilachlor + safener ( sofit) 600-800 milli liter / acre,en
paddy blb management,recommended to spray tricyclazole + mancozeb  400 grams/200 litres of water /acre,en
weed management in paddy @ 20 sdays,recommended to spray klincher 250 milli/acre,en
leaf hopper damage in paddy,recommended to spray acephate 300 grams/acre,en
sheathblight control in paddy,recommended to spray propiconazole    200 ml / 200 liters of water /acre,en
paddy sucking pests,paddy sucking pests : recommended to spray monocrotophos 1.6 milli litre per litre water,en
leaf miner in paddy,recommended to spray propiconazole    200 ml / 200 liters of water /acre,en
weed management paddy,recommended to spray namini gold 100 milli liter/acre,en
paddy grass stunt management,paddy grass stunt management  recommended phasalone 600ml/acre,en
paddy field crotolaria decomposing purpose ssp dosage,paddy field crotolaria decomposing purpose ssp dosage 150 kg/ acre,en
weed management in paddy @ 15-20 days,recommended to spray klintches 250 millio/acre,en
rice leaf blight,rice leaf blight: rice leaf drying: coper oxy chloride 30 g and 2 grams per 10 liters water,en
paddy stem borer managemen,recommended to use carbofuran 3 g 10 kgs/acre,en
fertilizer managemement in paddy,"recommended 35 kg uria,25 kg potash per acer",en
paddy  ear cutting caterpillar management,paddy  ear cutting caterpillar management :recommended to spray dichlorvos  250 ml / 200 litres of water /  acre,en
weed management in paddy 15 days after transplanting,recommended to spray bispyribac sodium  100 ml per acre,en
leaf eating caterpillar in paddy,recommended to apply carbofuran 3 g  granules  8-10 kg /acre,en
sheath blight control in paddy,"recommended to spray tricyclozol(beam, tooper, civic) 120 grams per acre",en
paddy leaf blght,recommended to spray merjer  2 gram / liter water,en
panicle mites contril in paddy,recommended to spray dicofol 1 liter /200 liters of water /acre,en
paddy weed management at 40 days,not recommended   any herbicide,en
weed control at 30 days in paddy,weed control at 30 days  in paddy :recommended to spray bispyribac sodium  100 ml per acre,en
paddy nursery stem borer,recommended for apply carbofueran 3g granuels 300-400 grams/ in nursery field,en
paddy  zinc deficiency management,recommended to apply zinc sulphate 15 - 20 kg / acre,en
leaf eating catterpiller damagfe in paddy,recommended to spray chloropyriphas 500 milli/acre,en
weed management in paddy @ 15 days,recommended to spray klintcher 400 milli/acre,en
root grub in paddy,recommended to drench chlorpyrifos 6 ml/1 liter of water,en
weedicide in paddy,"recommended to spray butachlor(bilchlor, machet)  one litre per acre",en
paddy thrips management,recommended to spray acephate 300 grams/ acre,en
paddy 32 days weed management,paddy  32 days weed management : no weedicide should be sprayed at this stage,en
paddy granules fertilizer availability,paddy granules fertilizer availability fertara granules 4-6 kg /acre,en
fertilizer ratio of paddy,"recommended to apply 1 bag dap +1/2 bag potash at the time of transplanting , 1/2 bag urea +1/4 bag mop@ dubbu stage +1/2 bag urea @ pannical initiation stage",en
paddy green leaf hopper damage,recommended to spray imida chloprid  100 milli liter /acre,en
weed management in paddy drum seed,recommended to spray pyrazosulfuron ethyl @ 80-100 grams  /200 litres of water  per acre,en
paddy fertilizer availity,paddy fertilizer availity  max,en
weed management in paddy @v 3-5 days,recommended to spray sofate 800 milli/acre,en
paddy gram cater management,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
rice weedicide usage,rice weedicide usage : water should be removed,en
paddy sheth blight,recommended to sprat   hexaconazole+zineb   500 gm / 200 liters of water /acre,en
paddy zinc deficiency & leaf blight,recommended to spray zinc sulphate 2gm / lit of water recommended to spray  medzer (tricyclozol+ mancozeb) 400gm /acre,en
brown plant hopper damage,recommended to spray  pymetrozine 120 gram / acre,en
paddy climbing cutworm management,recommended to spray dichlorovas  250 ml /  acre,en
preventive measures for bhm,"advised to creat alley ways, use less nitrogenous fertilizers and keep less water",en
