QueryText,KccAns,Language
caterpillar damage in ground nut,recommended to spray emmamactin (proclaim) 100 grams/acre in 200 lt water,en
bihar hairy caterpiller contrtol in groundnut,recommended to spray triazophos  300 ml per acre,en
ground  nut  caterpillar  management,ground  nut  caterpillar  management  recommemded  novaluron 400ml/acre,en
application of calcium sulphate (gypsum)-g.nut,"recommended  apply gypsum @ 400 kg/ha by the side of the plants on the 40th to 45th day of sowing. apply gypsum, hoe and incorporate in the soil and then earth up.",en
ground nut pod borer management,recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
ground nut collar rot management,ground nut collar rot management : recommended fort spray   copper oxy chloride  600 gr/acre in 200 lt water,en
management of groundnut rust,recommended to spray chlorothalonil 400 grams / acre,en
groundnut leaf spot management,recommended for spray mancozeb 3 grams/ 1 litre of water,en
stem rot and root rot in groundnut,recommended  to drench  coppor oxy chloride  3 grams / lit of water,en
ground nut crown rot,recommended to spray mancozeb  500-600 grams  per acre,en
management of groundnut leaf spot,recommended to spray carbendazim   200  grams/  200 liters of water /acre,en
ground  tikka leaf spot management,recommended to spray chlorothalanil  400 grams per acre,en
ground nut management collar rot management,"ground nut management collar rot management :  
recommended to spray mancozeb  500 grams  per acre",en
dry root rot in ground nut,recommended to spray carbendazim   200  gm /  acre,en
sucking pests damage in ground nut,sucking pests damage in ground nut :recommended to spray acephate 300 grams/ 200 liters of water / acre,en
weed management in groundnut immidiate aftersowing,recommende to spray  pendimethalin(stomp)1.3-1.6liter/200liter water,en
ground nut gupsum usage,ground nut gupsum usage : recommended to use gupsum 200 kg per acre,en
management of groundnut tobacco caterpiller,recommended to spray emamectin benzoate  100 grams /200 liters of water / acre,en
thrips in groundnut,recommended to spray monocrotophos 400 ml /acre,en
groundnut sucking pests,groundnut sucking pests recommended to spray   monocrotophos 400 ml / acre,en
nutrient management in ground nut,recommended to spray of zinc sulphate 2 grams per litre,en
groundnut root rot control,recommended  to spray copper oxy chloride  600 grams   +   streptocycline   20 gram  / 200 litres of water /acre,en
ground nut weed management at 30 days,dont spray any weedicide,en
groundnut leaf miner control,recommended to spray chloripyriphos 500 ml/acre,en
ground nut fertilizer recommendation,recommended o apply 8kgs urea per acre,en
ground nut leaf curl management,recommended to drench chloripyriphos 2.5ml/litre,en
groundnut white fly management,recommended for spray acephate 300 gr/acre in  200 lt water,en
ground nut fertiliser dosages,ground nut fertiliser dosages :   recommended to apply  single super phosphate  150 kgs +  urea 25  kgs  +  murate of potash 20 kgs  /acre,en
leaf webbing in ground nut,recommended to spray flubendiamide  40 ml / 200 litres of water / acre,en
groundnut thrips management,recommended to spray monocrotophos 400 ml /acre,en
ground nut wilt management,recommended to spray copper oxy chloride 3 gram / liter water,en
ground nut leaf spot management,recommended to spray mancozeb   600 gm /  acre,en
ground nut tikka leaf spot management,"ground nut tikka leaf spot management :  
recommended to spray hexaconazole  400 ml per acre",en
groundnut pod borer management,groundnut pod borer management,en
fertilizer dose for ground nut,advised to apply 40 kg urea and 20 kg potash per acre,en
ground  nut stem rot,recommended to spray   tebuconazole + trifloxystrobin  160 grams /200 litres of water /acre,en
white fly damage in groundnut,white fly damage in groundnut :recommended to spray triazophos 300 ml /200 litres of water / acre,en
suckin pest management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
ground nut tobacco caterpillar leaf damage,recommended to spray spinosad 75 ml/200 liters of water / acre,en
ground nut leaf folder management,recommended to spray emamectin benzoate  100 gm /acre,en
root rot management in ground nut,recommended to spray copper oxi chloride 600 grams + 20 grams streptocyclin/acre,en
leaf curl management in groundnut,"recommended for spray acephate 300 gr/acre in  200 lt water.. or  
recommended to fipronil 400 ml/acre  in 200 liter water",en
ground nut white grub management,recommended to apply carbofuran 3 g  granules  8-10 kg /acre,en
fertilizer and nutrient management in groundnut,recommended to apply 9 kg urea and 200 kg zypsum per acre,en
aphid management in groundnut,recommended to spray acetamipride 40 grams per acre,en
thrips damage on,recommended to spray acetamiprid   40 grams  /200 litres of water /acre,en
ground nut dry root rot & fertilizer management,"recommended to spray mancozeb   600 grams / 200 litres of water / acre   
recommended to apply urea 25 kg & gypsum 200 kg /acre",en
crown rot in ground nut,recommended to spray  hexaconazole  400 ml /200 litres of water / acre,en
dry root rot management in groundnut,recommended to spray mancozeb 500-600 grams  per acre,en
groundnut bihar hairy caterpiller control,recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
sucking pests management in groundnut,sucking pests management in groundnut :recommended to spray dimethoate  400 ml /200 litres of water /acre,en
leaf eating caterpillar management in groundnut,leaf eating caterpillar management in groundnut: recommended to spray  chlorpyrifos 500 ml/200 liters of water / acre,en
tobacco caterpillar management in groundnut,tobacco caterpillar management in groundnut: recommended to spray profenofos 400 ml/200 litres of water /  acre,en
white grub management in groundnut,white grub management in groundnut,en
fertilizer managemnet in groundnut,"fertilizer managemnet in groundnut : 
groundnut	basal dose: 2 bags ssp, 18kg urea, 33kg mop , 30days: 9kg urea",en
ground nut weed management :,"ground nut weed management : 
recommended to spray imazitapyr 300- 400 ml per acre",en
wed management in ground nut,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
root rot management in groundnut,root rot management in groundnut:recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
groundnut crown rot management,groundnut crown rot management : recommended to use copper oxy chloride 600 gr/acre in 200 lt water,en
dry root management in groundnut,dry root management in groundnut:recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
ground nut growth information,recommended to spray potassium nitrate 1 kg/acre for 200 liter of  water,en
ground nut necrosis management,recommended to spray monocrotophos  320 ml /200 litres of water /acre,en
groundnut fertilizers management,"recommanded to apply urea-18 kgs ,gypsum-200 kgs per acre",en
groundnut white grub management,"apply phorate granules 6 kg per acre at the time of sowing.
seed treatment with 2.5 ml imidacloprid or 6 ml chloropyriphos per kg seed",en
groundnut aphid management :,groundnut aphid management :recommended to spray dimethoate  400 ml /200 litres of water /acre,en
tobacco caterpillar in ground  nut,poision bait:rice bran 5 kg +molases (jaggery) 500 grams +carbaryl 500 grams/chlorpyrifos 500 ml water 2  litres mix the ingredients well  & are kept around the field in the evening hours,en
ground nut root grubs management,recommended to apply carbofuran 3 g  granules  8-10 kg /acre,en
ground nut red mite,recommended to spray dicofol 1 litre  /200 litres of water /acre,en
ground nut dry root rot management,recommended to spray mancozeb   600 grams / 200 litres of water / acre,en
ground nut aphid management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
ground nut weed management at 15-20 days crop,"recommended to spray imazitapyr ( weedblock, pursuit, )300- 400 ml/200 litres of water  per acre",en
ground nut tobacco catter pillar/sucking pest management,recommended to spray monocrotophos 400 ml /200 litres of water /acre,en
groundnut tobacco catrpillers management,recommended to spray monocrotophos  400 ml /200 litres of water /acre,en
groundnut dry root rot control,recommended to spray copper oxy chloride  600  gm /200 litres of water / acre,en
ground nut sucking pest management :,ground nut sucking pest management :recommended to spray triazophos 300 ml /200 litres of water / acre,en
groundnut tobacco caterpillar management,groundnut tobacco caterpillar management : recommended to spray spinosad 75 ml/200 litres of water / acre,en
gram pod borer management,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
ground nut spodoptera management :,ground nut spodoptera management :recommended to spray profenofos 400 ml/200 litres of water /  acre,en
spodopera poison bait preparation :,spodopera poison bait preparation :5 kg rice bran + 1/2 kg jaggery  + 500 ml chloropyriphos  mix and apply in the field,en
ground nut thrips management,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
management of ground jassid,recommended to spray dimethoate  400ml /200 liters of water /acre,en
ground nut leaf eating cater pillar management,recommended to spray spinosad 75 ml/200 litres of water / acre,en
groundnut weed management :,groundnut weed management : recommended to spray imazitapyr 300- 400 ml/200 litres of water  per acre,en
tricoderma viride formulation  preparation,tricoderma viride formulation  preparation: tricoderma viride 2 kgs +cow dung 90 kgs +neem kernal powder(vepa pindi) 10 kgs,en
ahids damage on groundnut,recommended to spray dimethoate  400 ml /200 litres of water /acre,en
groundnut leaf eating caterpillers management,recommended to spray acephate @ 300 grams  /200 liters of water /acre,en
weed management in ground nut 15 days after sowing,recommended to spray propaquizafop (agil) 250-300 ml/200 litres of water /acre,en
groundnut leaf eating caterpillers,recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre,en
groundnut thrips control,recommended to spray dimethoate  400ml /200 litres of water /acre,en
ground gut aphid,recommended for spray acephate 300 gr/acre in  200 lt water,en
ground nut weed management at 15-20 days,recommended to spray imazitapyr 300- 400 ml/200 litres of water  per acre,en
sucking pests on groundnut,recommended to spray acephate 300 grams/ 200 litres of water / acre,en
ground nut leaf eating cater pillar management :,ground nut leaf eating cater pillar management :recommended to spray emamectin benzoate  90 grams /200 litres of water / acre,en
ground nut growth management,recommended to spray multi-k 5gm / lit of water,en
groundnut sucking pest management,recommended to spray acetamiprid   40 grams  or  imidacloprid 60 ml or  thiamethoxam 40 grams /150 liters of water / acre,en
ground nut fertilizer dosage:,ground nut fertilizer dosage:recommended zypsum 200kg/acre,en
ground nut micro nutrient management,recommended to spray  micro nutrient mixture 5 gm + multi-k 5gm / lit of water,en
groundnut tikka leaf spot management,recommended to spray saaf 400 grams per acre,en
dry root rot in groundnut,recommended  to drench  copper oxy chloride  3 grams / 1 litre of water,en
groundnut leaf blight,recommended to spray  difenoconazole   100 ml /200 litres of water /acre,en
leaf miner in ground nut,recommended to spray  oxydemeton-methyl  400 ml/  200 liters of water /acre,en
ground nut stem rot:,ground nut stem rot:recommended mancozeb 400grm/acre,en
sucking pests  management in groundnut,sucking pests  management in groundnut :recommended to spray dimethoate  400ml /200 litres of water /acre,en
ground nut green leaf hopper management,recommended to spray dimethoate  400ml /200 litres of water /acre,en
groundnut weed mangement,groundnut weed mangement : recommended to spray imazitapyr 300- 400 ml/200 litres of water  per acre,en
ground  nut  stem  rot,ground  nut  stem  rot  management  native  160gr/acre,en
tikka leaf spot management in groundnut,recommended  to spray mancozeb m-45 600 grams/acre,en
groundnut leaf spot control,recommended to spray carbendazim   200  grams/  200 litres of water /acre,en
sunflower weed management,recommended to spray pendimethalin(stomp) 1-1.25 litre/acre,en
ground nut cercospora leaf spot management:,ground nut cercospora leaf spot management:recommended  to spray copper oxy chloride  600 grams   +   streptocycline   30 gram  / 200 liters of water /acre,en
